Data;CHF (Cena kupna);CHF (Cena sprzedazy)
2011-02-08 16:30:00;2.8729;3.0505
2011-02-09 08:00:00;2.8649;3.0421
2011-02-09 12:00:00;2.8777;3.0557
2011-02-09 16:30:00;2.8662;3.0436
2011-02-10 08:00:00;2.8789;3.0569
2011-02-10 12:15:00;2.8922;3.071
2011-02-10 16:30:00;2.8921;3.0711
2011-02-11 08:00:00;2.8999;3.0793
2011-02-11 16:30:00;2.8853;3.0637
2011-02-14 08:00:00;2.8786;3.0566
2011-02-14 09:50:00;2.9056;3.0854
2011-02-14 11:50:00;2.9166;3.097
2011-02-14 16:30:00;2.9184;3.099
2011-02-15 08:00:00;2.9251;3.1059
2011-02-15 14:35:00;2.8984;3.0778
2011-02-15 16:30:00;2.9069;3.0867
2011-02-16 08:00:00;2.913;3.0932
2011-02-16 16:30:00;2.9019;3.0813
2011-02-17 08:00:00;2.9108;3.0908
2011-02-17 16:30:00;2.9381;3.1197
2011-02-18 08:00:00;2.9279;3.1091
2011-02-18 12:20:00;2.9421;3.1241
2011-02-18 16:40:00;2.9317;3.1131
2011-02-21 08:00:00;2.9315;3.1129
2011-02-21 16:30:00;2.9462;3.1284
2011-02-22 08:00:00;2.9768;3.1608
2011-02-22 10:05:00;3.0006;3.1862
2011-02-22 16:30:00;2.9827;3.1671
2011-02-23 08:00:00;2.9915;3.1767
2011-02-23 16:30:00;3.0041;3.1899
2011-02-24 08:00:00;3.0226;3.2094
2011-02-24 16:30:00;3.0215;3.2085
2011-02-25 08:00:00;3.0232;3.21
2011-02-25 16:30:00;3.0134;3.1998
2011-02-28 08:05:00;3.0185;3.2051
2011-02-28 16:30:00;2.9975;3.1829
2011-03-01 08:00:00;2.9823;3.1669
2011-03-01 13:25:00;3.0009;3.1865
2011-03-01 16:30:00;3.0019;3.1875
2011-03-02 08:05:00;3.0257;3.2129
2011-03-02 16:30:00;3.0136;3.2
2011-03-03 08:05:00;3.0037;3.1895
2011-03-03 14:50:00;2.9773;3.1615
2011-03-03 16:30:00;2.9837;3.1683
2011-03-04 08:00:00;2.9728;3.1568
2011-03-04 16:30:00;2.9913;3.1763
2011-03-07 08:05:00;2.9832;3.1678
2011-03-07 16:30:00;2.9774;3.1614
2011-03-08 08:05:00;2.954;3.1368
2011-03-08 16:30:00;2.9787;3.1631
2011-03-09 08:05:00;2.9654;3.1488
2011-03-09 16:30:00;2.9796;3.164
2011-03-10 08:05:00;2.984;3.1686
2011-03-10 16:30:00;3.0022;3.1878
2011-03-11 08:00:00;3.0173;3.2039
2011-03-11 11:30:00;3.0408;3.2288
2011-03-11 16:30:00;3.0394;3.2274
2011-03-14 08:00:00;3.0176;3.2042
2011-03-14 16:30:00;3.0295;3.2169
2011-03-15 08:00:00;3.049;3.2376
2011-03-15 16:35:00;3.0627;3.2521
2011-03-16 08:00:00;3.0474;3.236
2011-03-16 14:20:00;3.0818;3.2724
2011-03-16 16:30:00;3.1005;3.2923
2011-03-17 08:00:00;3.1695;3.3655
2011-03-17 16:35:00;3.1284;3.322
2011-03-18 08:05:00;3.0866;3.2774
2011-03-18 16:30:00;3.0761;3.2665
2011-03-21 08:00:00;3.0677;3.2575
2011-03-21 16:30:00;3.0506;3.2392
2011-03-22 08:10:00;3.0364;3.2242
2011-03-22 16:30:00;3.0524;3.2412
2011-03-23 08:00:00;3.0623;3.2517
2011-03-23 16:30:00;3.0537;3.2427
2011-03-24 08:05:00;3.0507;3.2393
2011-03-24 16:30:00;3.0347;3.2223
2011-03-25 08:00:00;3.018;3.2046
2011-03-25 16:30:00;3.0051;3.1911
2011-03-28 08:05:00;3.0037;3.1895
2011-03-28 15:05:00;3.002;3.1878
2011-03-28 16:30:00;2.9974;3.1828
2011-03-29 08:00:00;3.0046;3.1904
2011-03-29 16:30:00;2.9897;3.1747
2011-03-30 08:00:00;2.9816;3.166
2011-03-30 16:30:00;2.986;3.1706
2011-03-31 08:00:00;2.9969;3.1823
2011-03-31 16:30:00;3.0088;3.1948
2011-04-01 08:05:00;2.9899;3.1747
2011-04-01 16:30:00;2.9769;3.1609
2011-04-04 08:00:00;2.9617;3.1449
2011-04-04 16:30:00;2.9796;3.164
2011-04-05 08:00:00;2.9823;3.1669
2011-04-05 16:30:00;2.966;3.1494
2011-04-06 08:00:00;2.933;3.1144
2011-04-06 16:30:00;2.9432;3.1252
2011-04-07 08:05:00;2.9386;3.1204
2011-04-07 16:30:00;2.9257;3.1067
2011-04-08 08:05:00;2.9368;3.1184
2011-04-08 09:35:00;2.9205;3.1011
2011-04-08 16:30:00;2.9232;3.104
2011-04-11 08:00:00;2.9261;3.1069
2011-04-11 16:30:00;2.9311;3.1125
2011-04-12 08:00:00;2.9608;3.144
2011-04-12 16:30:00;2.97;3.1536
2011-04-13 08:00:00;2.9676;3.151
2011-04-13 16:30:00;2.9604;3.1434
2011-04-14 08:05:00;2.9723;3.1561
2011-04-14 12:10:00;2.9797;3.1639
2011-04-14 16:30:00;2.9747;3.1587
2011-04-15 08:10:00;2.9666;3.15
2011-04-15 16:30:00;2.9713;3.1551
2011-04-18 08:05:00;2.9784;3.1626
2011-04-18 15:20:00;3.0107;3.1969
2011-04-18 16:35:00;3.0311;3.2185
2011-04-19 08:05:00;3.0389;3.2269
2011-04-19 16:30:00;2.997;3.1824
2011-04-20 08:05:00;2.9761;3.1601
2011-04-20 16:30:00;2.9687;3.1523
2011-04-21 08:05:00;2.9721;3.1559
2011-04-21 13:45:00;2.9682;3.1518
2011-04-21 16:30:00;2.9863;3.1709
2011-04-22 08:05:00;2.9637;3.1471
2011-04-22 16:35:00;2.9706;3.1542
2011-04-26 08:00:00;2.9794;3.1636
2011-04-26 11:25:00;2.9831;3.1677
2011-04-26 16:30:00;2.9746;3.1586
2011-04-27 08:05:00;2.9802;3.1646
2011-04-27 16:30:00;2.9545;3.1371
2011-04-28 08:05:00;2.9489;3.1313
2011-04-28 09:10:00;2.9492;3.1318
2011-04-28 16:30:00;2.9548;3.1376
2011-04-29 08:00:00;2.9478;3.1302
2011-04-29 16:30:00;2.9625;3.1459
2011-05-02 08:00:00;2.9741;3.1581
2011-05-02 16:30:00;2.9649;3.1483
2011-05-04 08:05:00;2.9875;3.1723
2011-05-04 16:30:00;2.9896;3.1746
2011-05-05 08:00:00;2.995;3.1802
2011-05-05 14:35:00;3.0131;3.1995
2011-05-05 16:30:00;3.0164;3.203
2011-05-06 08:00:00;3.0362;3.224
2011-05-06 16:35:00;3.0122;3.1986
2011-05-09 08:00:00;3.0444;3.2326
2011-05-09 11:00:00;3.0161;3.2027
2011-05-09 14:40:00;3.0368;3.2246
2011-05-09 16:35:00;3.0522;3.241
2011-05-10 08:00:00;3.0459;3.2343
2011-05-10 16:40:00;3.0237;3.2107
2011-05-11 08:00:00;3.0058;3.1918
2011-05-11 14:15:00;2.9877;3.1725
2011-05-11 16:30:00;2.9881;3.1729
2011-05-12 08:05:00;3.0085;3.1945
2011-05-12 16:30:00;3.0168;3.2034
2011-05-13 08:00:00;3.0075;3.1935
2011-05-13 16:30:00;3.012;3.1984
2011-05-16 08:10:00;3.0333;3.2209
2011-05-16 16:30:00;3.0312;3.2188
2011-05-17 08:00:00;3.0371;3.2251
2011-05-17 16:30:00;3.0327;3.2203
2011-05-18 08:05:00;3.0371;3.2251
2011-05-18 16:30:00;3.0306;3.218
2011-05-19 08:05:00;3.0278;3.2152
2011-05-19 16:30:00;3.0192;3.206
2011-05-20 08:00:00;3.0073;3.1933
2011-05-20 13:05:00;3.0213;3.2081
2011-05-20 16:30:00;3.0628;3.2522
2011-05-23 08:10:00;3.0818;3.2724
2011-05-23 16:30:00;3.098;3.2896
2011-05-24 08:05:00;3.0796;3.2702
2011-05-24 16:30:00;3.0832;3.2738
2011-05-25 08:10:00;3.1008;3.2926
2011-05-25 16:30:00;3.1296;3.3232
2011-05-26 08:05:00;3.1121;3.3047
2011-05-26 16:30:00;3.15;3.345
2011-05-27 08:05:00;3.1508;3.3456
2011-05-27 16:30:00;3.1581;3.3535
2011-05-30 08:05:00;3.1673;3.3633
2011-05-30 16:30:00;3.1681;3.3641
2011-05-31 08:00:00;3.1367;3.3307
2011-05-31 16:30:00;3.1295;3.3231
2011-06-01 08:00:00;3.1126;3.3052
2011-06-01 16:30:00;3.1746;3.371
2011-06-02 08:00:00;3.1792;3.3758
2011-06-02 16:30:00;3.1602;3.3556
2011-06-03 08:00:00;3.1354;3.3294
2011-06-03 16:30:00;3.1482;3.3428
2011-06-06 08:00:00;3.1455;3.3401
2011-06-06 16:30:00;3.1397;3.3339
2011-06-07 08:00:00;3.1438;3.3384
2011-06-07 16:30:00;3.1148;3.3074
2011-06-08 08:00:00;3.1217;3.3149
2011-06-08 16:30:00;3.1302;3.3238
2011-06-09 08:05:00;3.1309;3.3247
2011-06-09 15:30:00;3.1408;3.335
2011-06-09 16:30:00;3.1391;3.3331
2011-06-10 08:10:00;3.1367;3.3307
2011-06-10 16:30:00;3.1502;3.3452
2011-06-13 08:10:00;3.1546;3.3498
2011-06-13 16:30:00;3.1612;3.3568
2011-06-14 08:00:00;3.1525;3.3473
2011-06-14 16:30:00;3.13;3.3236
2011-06-15 08:00:00;3.1187;3.3115
2011-06-15 16:30:00;3.1443;3.3387
2011-06-16 08:05:00;3.1816;3.3784
2011-06-16 16:30:00;3.2169;3.4159
2011-06-17 08:10:00;3.2042;3.4024
2011-06-17 16:30:00;3.1812;3.378
2011-06-20 08:05:00;3.1916;3.389
2011-06-20 16:30:00;3.2039;3.4021
2011-06-21 08:05:00;3.1901;3.3875
2011-06-21 16:30:00;3.1834;3.3804
2011-06-22 08:00:00;3.1883;3.3855
2011-06-22 16:30:00;3.2047;3.4029
2011-06-24 08:05:00;3.234;3.434
2011-06-24 16:30:00;3.261;3.4626
2011-06-27 08:00:00;3.2753;3.4779
2011-06-27 16:35:00;3.2575;3.4589
2011-06-28 08:00:00;3.248;3.4488
2011-06-28 09:20:00;3.2527;3.4539
2011-06-28 16:30:00;3.258;3.4596
2011-06-29 08:00:00;3.2596;3.4612
2011-06-29 16:30:00;3.2265;3.4261
2011-06-30 08:00:00;3.2065;3.4049
2011-06-30 16:30:00;3.1573;3.3527
2011-07-01 08:00:00;3.1471;3.3417
2011-07-01 16:30:00;3.1209;3.3139
2011-07-04 08:00:00;3.1064;3.2986
2011-07-04 16:30:00;3.103;3.295
2011-07-05 08:00:00;3.1108;3.3032
2011-07-05 16:30:00;3.1273;3.3207
2011-07-06 08:00:00;3.154;3.3492
2011-07-06 13:15:00;3.178;3.3746
2011-07-06 16:30:00;3.2061;3.4045
2011-07-07 08:00:00;3.1854;3.3826
2011-07-07 16:30:00;3.1464;3.341
2011-07-08 08:00:00;3.1425;3.3369
2011-07-08 11:40:00;3.1548;3.35
2011-07-08 15:00:00;3.1883;3.3855
2011-07-08 16:30:00;3.2081;3.4065
2011-07-11 08:00:00;3.2218;3.421
2011-07-11 11:05:00;3.2584;3.4598
2011-07-11 13:50:00;3.2825;3.4857
2011-07-11 16:30:00;3.2972;3.5012
2011-07-12 08:00:00;3.319;3.5244
2011-07-12 09:10:00;3.3464;3.5532
2011-07-12 10:00:00;3.3851;3.5945
2011-07-12 14:35:00;3.3431;3.5499
2011-07-12 16:30:00;3.3534;3.5608
2011-07-13 08:00:00;3.3492;3.5564
2011-07-13 14:15:00;3.3553;3.5627
2011-07-13 16:30:00;3.3521;3.5595
2011-07-14 08:00:00;3.3774;3.5862
2011-07-14 16:30:00;3.3507;3.5581
2011-07-15 08:00:00;3.3856;3.595
2011-07-15 16:30:00;3.3941;3.6041
2011-07-18 08:00:00;3.4132;3.6244
2011-07-18 12:15:00;3.4173;3.6287
2011-07-18 16:30:00;3.4069;3.6175
2011-07-19 08:00:00;3.3982;3.6084
2011-07-19 10:25:00;3.356;3.5636
2011-07-19 16:30:00;3.3431;3.5499
2011-07-20 08:00:00;3.3383;3.5449
2011-07-20 13:50:00;3.3197;3.5251
2011-07-20 16:30:00;3.3253;3.5309
2011-07-21 08:00:00;3.3053;3.5099
2011-07-21 14:50:00;3.2946;3.4984
2011-07-21 16:30:00;3.279;3.4818
2011-07-22 08:00:00;3.2789;3.4817
2011-07-22 16:30:00;3.3068;3.5114
2011-07-25 08:00:00;3.315;3.5202
2011-07-25 08:55:00;3.3446;3.5514
2011-07-25 16:30:00;3.3641;3.5721
2011-07-26 08:00:00;3.3404;3.547
2011-07-26 16:30:00;3.3448;3.5518
2011-07-27 08:00:00;3.3366;3.543
2011-07-27 16:30:00;3.3678;3.5762
2011-07-28 08:00:00;3.3883;3.5979
2011-07-28 16:30:00;3.3875;3.5971
2011-07-29 08:00:00;3.3953;3.6053
2011-07-29 16:30:00;3.4284;3.6404
2011-08-01 08:00:00;3.3965;3.6065
2011-08-01 16:05:00;3.4744;3.6892
2011-08-01 16:35:00;3.4919;3.7079
2011-08-02 08:00:00;3.48;3.6952
2011-08-02 09:30:00;3.5283;3.7465
2011-08-02 16:30:00;3.5384;3.7574
2011-08-03 08:00:00;3.5879;3.8099
2011-08-03 10:00:00;3.5318;3.7504
2011-08-03 16:30:00;3.5826;3.8042
2011-08-04 08:00:00;3.5174;3.735
2011-08-04 16:30:00;3.591;3.813
2011-08-05 08:00:00;3.6217;3.8457
2011-08-05 16:30:00;3.6067;3.8297
2011-08-08 08:00:00;3.6412;3.8664
2011-08-08 09:35:00;3.5661;3.7867
2011-08-08 11:55:00;3.6297;3.8543
2011-08-08 16:30:00;3.6467;3.8723
2011-08-09 08:00:00;3.6757;3.9031
2011-08-09 10:35:00;3.7265;3.9571
2011-08-09 16:30:00;3.7642;3.9972
2011-08-10 08:00:00;3.7789;4.0127
2011-08-10 10:05:00;3.8155;4.0515
2011-08-10 16:35:00;3.8702;4.1096
2011-08-11 08:00:00;3.8819;4.1219
2011-08-11 14:40:00;3.87;4.1094
2011-08-11 16:30:00;3.7233;3.9537
2011-08-12 08:00:00;3.7412;3.9726
2011-08-12 10:45:00;3.6458;3.8712
2011-08-12 16:30:00;3.6571;3.8833
2011-08-16 08:00:00;3.5565;3.7765
2011-08-16 10:30:00;3.5784;3.7998
2011-08-16 16:35:00;3.5327;3.7513
2011-08-17 08:00:00;3.4961;3.7123
2011-08-17 09:10:00;3.5739;3.7951
2011-08-17 16:30:00;3.4655;3.6799
2011-08-18 08:00:00;3.5048;3.7216
2011-08-18 15:40:00;3.564;3.7846
2011-08-18 16:20:00;3.6099;3.8333
2011-08-18 16:40:00;3.6075;3.8305
2011-08-19 08:00:00;3.5801;3.8015
2011-08-19 16:30:00;3.571;3.792
2011-08-22 08:00:00;3.5926;3.8148
2011-08-22 16:30:00;3.5606;3.7808
2011-08-23 08:00:00;3.5682;3.789
2011-08-23 10:05:00;3.5255;3.7435
2011-08-23 16:30:00;3.5479;3.7673
2011-08-24 08:00:00;3.5199;3.7377
2011-08-24 16:30:00;3.5312;3.7496
2011-08-25 08:00:00;3.524;3.742
2011-08-25 16:30:00;3.5306;3.749
2011-08-26 08:00:00;3.5331;3.7517
2011-08-26 16:35:00;3.503;3.7196
2011-08-29 08:00:00;3.4314;3.6436
2011-08-29 16:30:00;3.367;3.5754
2011-08-30 09:00:00;3.3955;3.6055
2011-08-30 16:30:00;3.42;3.6316
2011-08-31 08:00:00;3.4193;3.6307
2011-08-31 15:00:00;3.4732;3.688
2011-08-31 16:30:00;3.4617;3.6757
2011-09-01 08:00:00;3.4757;3.6905
2011-09-01 10:45:00;3.5299;3.7483
2011-09-01 16:30:00;3.5265;3.7445
2011-09-02 08:00:00;3.5592;3.7794
2011-09-02 10:35:00;3.6137;3.8371
2011-09-02 16:30:00;3.6353;3.8603
2011-09-05 08:00:00;3.6405;3.8657
2011-09-05 12:25:00;3.672;3.8992
2011-09-05 16:30:00;3.6999;3.9289
2011-09-06 08:05:00;3.7108;3.9402
2011-09-06 10:05:00;3.4389;3.6517
2011-09-06 10:20:00;3.3883;3.5979
2011-09-06 14:00:00;3.4121;3.6233
2011-09-06 16:30:00;3.4039;3.6145
2011-09-07 08:00:00;3.394;3.604
2011-09-07 16:30:00;3.3931;3.6031
2011-09-08 08:00:00;3.3714;3.58
2011-09-08 12:30:00;3.3764;3.5852
2011-09-08 16:30:00;3.3963;3.6063
2011-09-09 08:00:00;3.4065;3.6171
2011-09-09 09:50:00;3.4289;3.6409
2011-09-09 11:25:00;3.4509;3.6643
2011-09-09 11:35:00;3.4654;3.6798
2011-09-09 12:05:00;3.4427;3.6555
2011-09-09 14:30:00;3.425;3.6368
2011-09-09 15:25:00;3.4366;3.6492
2011-09-09 16:30:00;3.437;3.6496
2011-09-12 08:00:00;3.4623;3.6765
2011-09-12 12:10:00;3.4749;3.6897
2011-09-12 14:45:00;3.4738;3.6886
2011-09-12 16:30:00;3.4762;3.6912
2011-09-13 08:00:00;3.4794;3.6946
2011-09-13 10:00:00;3.4881;3.7039
2011-09-13 13:40:00;3.4832;3.6986
2011-09-13 16:30:00;3.4818;3.6972
2011-09-14 08:00:00;3.4976;3.714
2011-09-14 13:00:00;3.5055;3.7223
2011-09-14 16:30:00;3.5236;3.7416
2011-09-15 08:05:00;3.5328;3.7514
2011-09-15 13:35:00;3.5187;3.7363
2011-09-15 14:25:00;3.4983;3.7147
2011-09-15 15:20:00;3.4735;3.6883
2011-09-15 16:30:00;3.4982;3.7146
2011-09-16 08:00:00;3.4736;3.6884
2011-09-16 16:30:00;3.454;3.6676
2011-09-19 08:00:00;3.4754;3.6902
2011-09-19 11:05:00;3.4946;3.7108
2011-09-19 15:05:00;3.5184;3.736
2011-09-19 16:30:00;3.5229;3.7409
2011-09-20 08:00:00;3.5148;3.7322
2011-09-20 16:30:00;3.4932;3.7092
2011-09-21 08:00:00;3.4619;3.6759
2011-09-21 12:20:00;3.4928;3.7088
2011-09-21 13:35:00;3.5106;3.7278
2011-09-21 16:30:00;3.4959;3.7121
2011-09-22 08:00:00;3.5296;3.7478
2011-09-22 11:30:00;3.5249;3.7429
2011-09-22 16:30:00;3.5584;3.7784
2011-09-23 08:00:00;3.5791;3.8005
2011-09-23 08:55:00;3.5574;3.7774
2011-09-23 12:55:00;3.5721;3.7929
2011-09-23 15:10:00;3.5491;3.7685
2011-09-23 15:40:00;3.5124;3.7296
2011-09-23 16:30:00;3.4946;3.7106
2011-09-26 08:05:00;3.4902;3.7062
2011-09-26 13:40:00;3.4779;3.6931
2011-09-26 16:35:00;3.5104;3.7274
2011-09-27 08:00:00;3.4925;3.7085
2011-09-27 12:15:00;3.4795;3.6947
2011-09-27 16:30:00;3.4852;3.7008
2011-09-28 08:00:00;3.4951;3.7113
2011-09-28 16:30:00;3.509;3.726
2011-09-29 08:00:00;3.5319;3.7505
2011-09-29 15:10:00;3.5105;3.7277
2011-09-29 16:30:00;3.506;3.7228
2011-09-29 16:40:00;3.5042;3.721
2011-09-30 08:00:00;3.5177;3.7353
2011-09-30 15:35:00;3.5406;3.7598
2011-09-30 16:30:00;3.5244;3.7424
2011-10-03 08:05:00;3.528;3.7462
2011-10-03 16:30:00;3.5104;3.7274
2011-10-04 08:00:00;3.5215;3.7393
2011-10-04 16:30:00;3.4995;3.7159
2011-10-05 08:00:00;3.4774;3.6926
2011-10-05 16:30:00;3.4651;3.6795
2011-10-06 08:05:00;3.4496;3.663
2011-10-06 16:30:00;3.4452;3.6582
2011-10-07 08:05:00;3.4412;3.654
2011-10-07 16:30:00;3.4241;3.6359
2011-10-10 08:05:00;3.4046;3.6152
2011-10-10 10:00:00;3.3892;3.5988
2011-10-10 16:30:00;3.3877;3.5973
2011-10-11 08:05:00;3.3896;3.5994
2011-10-11 11:00:00;3.4131;3.6243
2011-10-11 16:30:00;3.3877;3.5973
2011-10-12 08:00:00;3.3716;3.5802
2011-10-12 11:35:00;3.3781;3.5869
2011-10-12 16:30:00;3.363;3.571
2011-10-13 08:00:00;3.3696;3.5782
2011-10-13 16:35:00;3.3886;3.5982
2011-10-14 08:00:00;3.3665;3.5747
2011-10-14 16:30:00;3.373;3.5816
2011-10-17 08:10:00;3.3649;3.5729
2011-10-17 16:30:00;3.3887;3.5983
2011-10-18 08:00:00;3.404;3.6146
2011-10-18 15:00:00;3.4182;3.6296
2011-10-18 16:30:00;3.4311;3.6433
2011-10-19 08:00:00;3.4034;3.614
2011-10-19 16:30:00;3.3838;3.5932
2011-10-20 08:05:00;3.4078;3.6186
2011-10-20 11:45:00;3.4232;3.635
2011-10-20 16:30:00;3.456;3.6698
2011-10-21 08:00:00;3.4862;3.7018
2011-10-21 15:40:00;3.4614;3.6754
2011-10-21 16:30:00;3.4627;3.6769
2011-10-24 08:05:00;3.4501;3.6635
2011-10-24 16:30:00;3.4546;3.6682
2011-10-25 08:00:00;3.4475;3.6607
2011-10-25 16:35:00;3.4679;3.6825
2011-10-26 08:00:00;3.4715;3.6863
2011-10-26 16:30:00;3.4778;3.6928
2011-10-27 08:00:00;3.4382;3.6508
2011-10-27 15:25:00;3.4342;3.6466
2011-10-27 16:30:00;3.4307;3.6429
2011-10-28 08:00:00;3.4106;3.6214
2011-10-28 12:30:00;3.423;3.6348
2011-10-28 16:30:00;3.4395;3.6523
2011-10-31 08:00:00;3.4387;3.6513
2011-10-31 16:35:00;3.4624;3.6764
2011-11-02 08:00:00;3.5377;3.7565
2011-11-02 11:50:00;3.5135;3.7309
2011-11-02 16:30:00;3.4848;3.7004
2011-11-03 08:00:00;3.5124;3.7296
2011-11-03 13:50:00;3.4843;3.6997
2011-11-03 16:30:00;3.4788;3.694
2011-11-04 08:05:00;3.4661;3.6805
2011-11-04 16:30:00;3.4661;3.6805
2011-11-07 08:05:00;3.4461;3.6593
2011-11-07 16:30:00;3.4157;3.6271
2011-11-08 08:00:00;3.4119;3.6231
2011-11-08 16:30:00;3.417;3.6284
2011-11-09 08:00:00;3.4002;3.6104
2011-11-09 10:50:00;3.4328;3.6452
2011-11-09 12:25:00;3.4487;3.6621
2011-11-09 16:30:00;3.4645;3.6789
2011-11-10 08:00:00;3.4543;3.6681
2011-11-10 10:45:00;3.4459;3.6591
2011-11-10 16:05:00;3.4804;3.6956
2011-11-10 16:30:00;3.4784;3.6934
2011-11-14 08:05:00;3.4295;3.6415
2011-11-14 13:35:00;3.4517;3.6651
2011-11-14 16:30:00;3.4448;3.6578
2011-11-15 08:00:00;3.4465;3.6597
2011-11-15 12:30:00;3.4515;3.6649
2011-11-15 16:35:00;3.4572;3.6712
2011-11-16 08:00:00;3.473;3.6878
2011-11-16 10:50:00;3.4585;3.6725
2011-11-16 16:30:00;3.4698;3.6844
2011-11-17 08:00:00;3.4686;3.6832
2011-11-17 16:30:00;3.4675;3.6819
2011-11-18 08:00:00;3.4707;3.6853
2011-11-18 12:25:00;3.4675;3.6821
2011-11-18 16:30:00;3.4651;3.6795
2011-11-21 08:05:00;3.4633;3.6775
2011-11-21 16:30:00;3.4931;3.7091
2011-11-22 08:05:00;3.4986;3.715
2011-11-22 16:30:00;3.5102;3.7272
2011-11-23 08:00:00;3.5179;3.7355
2011-11-23 09:55:00;3.5083;3.7255
2011-11-23 11:30:00;3.525;3.743
2011-11-23 16:30:00;3.5466;3.766
2011-11-24 08:05:00;3.5485;3.7679
2011-11-24 16:30:00;3.5486;3.768
2011-11-25 08:00:00;3.5621;3.7823
2011-11-25 16:30:00;3.5448;3.7642
2011-11-28 08:00:00;3.5551;3.7751
2011-11-28 16:30:00;3.5607;3.7811
2011-11-29 08:00:00;3.5722;3.793
2011-11-29 16:35:00;3.5732;3.7942
2011-11-30 08:00:00;3.5871;3.8091
2011-11-30 12:45:00;3.5728;3.7936
2011-11-30 14:20:00;3.5613;3.7815
2011-11-30 16:30:00;3.5573;3.7773
2011-12-01 08:00:00;3.5473;3.7667
2011-12-01 16:35:00;3.5534;3.7732
2011-12-02 08:00:00;3.5308;3.7492
2011-12-02 16:30:00;3.5228;3.7408
2011-12-05 08:00:00;3.5241;3.7421
2011-12-05 15:50:00;3.4931;3.7091
2011-12-05 16:30:00;3.4926;3.7086
2011-12-06 08:05:00;3.5054;3.7222
2011-12-06 16:30:00;3.4881;3.7039
2011-12-07 08:00:00;3.4848;3.7002
2011-12-07 16:30:00;3.4988;3.7152
2011-12-08 08:05:00;3.5005;3.7171
2011-12-08 15:15:00;3.5114;3.7286
2011-12-08 16:35:00;3.5259;3.7439
2011-12-09 08:00:00;3.5533;3.7731
2011-12-09 12:35:00;3.5481;3.7675
2011-12-09 16:30:00;3.5459;3.7653
2011-12-12 08:05:00;3.5375;3.7563
2011-12-12 16:30:00;3.5647;3.7851
2011-12-13 08:00:00;3.5677;3.7883
2011-12-13 16:30:00;3.5768;3.7982
2011-12-14 08:00:00;3.5992;3.8218
2011-12-14 16:30:00;3.5819;3.8035
2011-12-15 08:00:00;3.5675;3.7881
2011-12-15 16:35:00;3.5837;3.8053
2011-12-16 08:00:00;3.5925;3.8147
2011-12-16 12:50:00;3.5663;3.7869
2011-12-16 16:30:00;3.5666;3.7872
2011-12-19 08:00:00;3.586;3.8078
2011-12-19 16:35:00;3.5636;3.784
2011-12-20 08:05:00;3.5671;3.7877
2011-12-20 16:30:00;3.5455;3.7649
2011-12-21 08:00:00;3.5458;3.7652
2011-12-21 16:30:00;3.531;3.7494
2011-12-22 08:05:00;3.5347;3.7533
2011-12-22 16:30:00;3.5186;3.7362
2011-12-23 08:00:00;3.5242;3.7422
2011-12-23 16:30:00;3.5228;3.7408
2011-12-27 08:00:00;3.5143;3.7317
2011-12-27 13:40:00;3.5046;3.7214
2011-12-27 16:35:00;3.4934;3.7094
2011-12-28 08:00:00;3.4976;3.714
2011-12-28 16:30:00;3.4937;3.7097
2011-12-29 08:00:00;3.4981;3.7145
2011-12-29 12:20:00;3.5266;3.7446
2011-12-29 15:35:00;3.5478;3.7672
2011-12-29 16:30:00;3.5167;3.7343
2011-12-30 08:00:00;3.5141;3.7315
2011-12-30 11:35:00;3.5339;3.7525
2011-12-30 13:00:00;3.5476;3.767
2011-12-30 16:30:00;3.5501;3.7697
2012-01-02 08:00:00;3.5521;3.7719
2012-01-02 16:30:00;3.5641;3.7845
2012-01-03 08:05:00;3.5526;3.7724
2012-01-03 16:35:00;3.5545;3.7745
2012-01-04 08:00:00;3.552;3.7718
2012-01-04 14:05:00;3.5741;3.7953
2012-01-04 16:35:00;3.5815;3.8031
2012-01-05 08:05:00;3.5849;3.8067
2012-01-05 09:55:00;3.5898;3.8118
2012-01-05 16:40:00;3.5915;3.8135
2012-01-09 08:05:00;3.5871;3.8091
2012-01-09 09:20:00;3.5813;3.8027
2012-01-09 16:30:00;3.5897;3.8117
2012-01-10 08:05:00;3.5904;3.8124
2012-01-10 14:15:00;3.5683;3.7891
2012-01-10 16:30:00;3.561;3.7814
2012-01-11 08:00:00;3.5671;3.7877
2012-01-11 16:30:00;3.5732;3.7942
2012-01-12 08:00:00;3.5732;3.7944
2012-01-12 12:25:00;3.5571;3.7771
2012-01-12 15:55:00;3.5424;3.7616
2012-01-12 16:30:00;3.5424;3.7614
2012-01-13 08:00:00;3.5255;3.7435
2012-01-13 15:15:00;3.5353;3.7539
2012-01-13 16:30:00;3.5455;3.7649
2012-01-16 08:00:00;3.5401;3.7589
2012-01-16 12:55:00;3.5259;3.7439
2012-01-16 16:30:00;3.5319;3.7503
2012-01-17 08:00:00;3.5202;3.738
2012-01-17 10:45:00;3.5073;3.7241
2012-01-17 16:30:00;3.5033;3.7199
2012-01-18 08:00:00;3.4911;3.7071
2012-01-18 16:30:00;3.4876;3.7032
2012-01-19 08:05:00;3.4901;3.7061
2012-01-19 16:30:00;3.4752;3.6902
2012-01-20 08:00:00;3.4575;3.6715
2012-01-20 10:05:00;3.4754;3.6902
2012-01-20 16:30:00;3.467;3.6814
2012-01-23 08:00:00;3.4606;3.6746
